Date,Close,ema_5,ema_9,ema_20,ema_50,ema_100,ema_200,price_vs_ema9,price_vs_ema20,price_vs_ema50,price_vs_ema200,ema9_vs_21,ema20_vs_50,ema50_vs_200,hh_10,ll_10,adx,plus_di,minus_di,di_diff,rsi_7,rsi_14,rsi_21,macd,macd_signal,macd_hist,macd_cross,roc_5,roc_10,roc_20,roc_60,stoch_k_14,stoch_d_14,stoch_k_21,stoch_d_21,williams_r,cci,atr_7,atr_pct_7,atr_14,atr_pct_14,atr_21,atr_pct_21,hv_10,hv_20,hv_60,bb_upper_20,bb_lower_20,bb_width_20,bb_pct_20,bb_position_20,kc_upper,kc_lower,kc_pct,vol_regime,volume_ratio_5,volume_ratio_10,volume_ratio_20,obv,obv_trend,vwap_dev,vpt,force_index,ad,body_size,upper_wick,lower_wick,is_bullish,gap_pct,gap_up,gap_down,inside_bar,outside_bar,doji,return_1d,return_2d,return_3d,return_5d,return_10d,return_20d,dist_from_high_20,dist_from_low_20,dist_from_high_52,dist_from_low_52,day_of_week,week_of_year,month,quarter,year,is_monday,is_friday,is_month_start,is_month_end,results_season,iv_proxy_5d,iv_proxy_10d,iv_proxy_20d,iv_percentile,iv_regime,vol_of_vol,iv_zscore,trend_regime,momentum_regime,regime_score
2014-02-07,138.7659912109375,137.711149297137,137.47228869652994,137.81083518429398,138.40294727189908,138.6722666563359,138.81781405810685,0.9410642149585646,0.6930921109114418,0.2623093988924907,-0.03733155396586918,-0.24566028303311116,-0.4278175423835906,-0.2988570227983156,1,0,70.05295543777164,12.264134495700281,33.454334631650596,-21.190200135950313,52.20775828657129,44.94874200021372,48.00776127307576,-0.4785766861243701,-0.6813979063587812,0.20282122023441107,0,0.37428298115604886,1.7241329167799302,-0.5394437923716633,,56.52165810122799,48.11582027419874,56.52164682461043,46.436086588475405,-43.47834189877201,74.27038131282043,4.690489688425369,3.380143540570671,4.630013819669634,3.336562351672733,4.757690690627273,3.428571113937514,36.72025322068978,32.97805823162492,,142.85353899347834,132.96621198308415,7.1694118897485035,0.17317435172443513,0,147.07086282363323,128.55080754495472,0.10314829111154522,4.0,2.935822348788479,3.4296810179506294,3.7184216832160706,-4160872.0,-36.395614146255404,0.4338925802756134,-158253.46715831693,6588167.084060669,-12191065.568627812,0.0,3.3898305084745743,0.5423749503442898,0,0.7513670812788386,1,0,0,0,1,0.7513670812788309,1.2354188735669291,0.40846078572198685,0.37428298115604886,1.7241329167799302,-0.5394437923716633,-3.278689979759055,4.609913177169935,,,4,6,2,1,2014,0,1,0,0,1,24.840225897301547,36.72025322068978,32.97805823162492,,extreme,,,1,0.0,1.0
2014-02-10,139.28341674804688,138.23524254723446,137.83507569251842,137.9592262648584,138.45323872265848,138.69976413289072,138.8362175496569,1.0507782930082366,0.9598419178187267,0.5996089604312971,0.32210557611167534,-0.08999077169483671,-0.3568081630720643,-0.27584936679900807,0,0,67.7707288863365,12.80301188686947,30.984906353683527,-18.181894466814057,71.62170011167208,50.636941030138864,49.75369127516779,-0.31171269711137484,-0.6073462751602561,0.29563357804888124,0,2.848199247979677,2.848199247979677,2.9912915108167626,,61.30421126351035,54.92742357882759,61.30419903272717,54.029341712419615,-38.69578873648965,36.36339476464009,4.253697767543757,3.0539872347031616,4.435137036747976,3.1842534741740307,4.672572198955199,3.3547225563884084,36.36253601582637,30.940180995229277,,142.92482039349127,133.29946702105948,6.969230303768535,0.24337247588772548,0,146.82950033835434,129.08895219136244,0.14928405506038644,4.0,0.8052030832833247,1.096064620933116,1.139370192690752,-2179612.0,-65.33440898498671,0.7213927745991308,-150865.81755694622,1025154.5196533203,-11943406.494069831,0.5432957906674527,0.7130750775944381,0.3735165037404467,1,-0.16949858072039953,0,0,0,0,0,0.37287633129274855,1.1270450825788147,1.6129017894315423,2.848199247979677,2.848199247979677,2.9912915108167626,-2.9180391073772856,4.999978783593506,,,0,7,2,1,2014,1,0,0,0,1,16.249972462670346,36.36253601582637,30.940180995229277,,extreme,,,1,1.0,2.0
2014-02-11,139.47158813476562,138.6473598923093,138.1627838640346,138.1107876568343,138.51038266375792,138.73363750597275,138.86060989010036,0.9472914732371107,0.9852962980071656,0.6939591476987639,0.439993922789772,0.03764818670752845,-0.28849462346346444,-0.25221495614892175,0,0,64.88895623517425,14.274811921918612,31.75584789690514,-17.48103597498653,56.70116193715272,50.55825703570455,54.84914889221586,-0.16416356073963811,-0.5185998695472815,0.35443630880764343,0,0.9190174461722211,4.401407002850011,0.8160550197139571,,63.04347536251556,60.289781575751306,63.04346278473235,60.28976954735665,-36.95652463748445,54.0708986789227,3.7900265264587705,2.717418348170399,4.401536523018286,3.155866066976496,4.435135479114458,3.1799562465933713,35.20971274307931,29.900314343473767,,143.01898588786113,133.3181967293264,7.020979997449964,0.26863728401425707,0,146.91386070287086,129.30771461079775,0.15458243624866852,3.0,0.7756738723353301,1.128467680137159,1.214222366529033,-65224.0,-98.918490642131,0.7603778307256471,-148009.28710047988,397867.3220214844,-12849576.542237854,1.1007297956421604,0.06671521520186384,0.4669759684750699,0,1.2495839730926022,1,0,0,0,0,0.13509963433704364,0.5084797201899027,1.2636673507012253,0.9190174461722211,4.401407002850011,0.8160550197139571,-2.786881733204122,5.141833370984113,,,1,7,2,1,2014,0,0,0,0,1,9.556336737107937,35.20971274307931,29.900314343473767,,extreme,,,1,0.0,1.0
2014-02-12,137.40185546875,138.23219030769033,138.01044731817,138.0400938341164,138.44921215692597,138.67656366221064,138.80615593983333,-0.4409752024185254,-0.46235723813210505,-0.7564916201825977,-1.0116989852323566,-0.021476742823722805,-0.2955006506977109,-0.2571527037043553,0,0,62.48362757048774,13.760117179685105,34.51078981468318,-20.750672634998075,61.79778761868314,46.60633993355742,48.896250994904726,-0.19839585020889672,-0.45449557986609557,0.25609972965719885,0,0.24022652091886254,-0.4091459164707101,-2.698198233243343,,43.912980640064795,56.0868890886969,43.91297187900036,56.08687789881996,-56.0870193599352,-13.663390541970223,3.9647448185811243,2.8855103921670446,4.56617292177512,3.323225080329158,4.307457066782247,3.1349336965554393,32.536799278142006,29.380370255720962,,142.6199854602737,133.33617909050753,6.728464562390887,-0.12413589506070899,0,147.17243967766663,128.90774799056615,-0.06988766920354308,3.0,0.3476191415251736,0.46242698747725824,0.4831265950885872,-900767.0,-84.65363987027523,-0.6782998067593529,-160408.59124613638,-1729350.6409606934,-13099378.003500909,1.979863723652471,0.13422613975985914,1.1409375491558218,0,0.505898247592534,1,0,0,0,0,-1.4839815719426164,-1.3508867912829015,-0.9830475970973973,0.24022652091886254,-0.4091459164707101,-2.698198233243343,-4.229506493794153,3.5815479393560974,,,2,7,2,1,2014,0,0,0,0,1,14.068835371512959,32.536799278142006,29.380370255720962,,extreme,,,-3,-1.0,-4.0
2014-02-13,135.61436462402344,137.35957972391375,137.5308508038349,137.79928217084176,138.29523857336315,138.54828951390886,138.6901844907612,-1.3934954729139415,-1.585579774000201,-1.938515003839092,-2.2177631950173526,-0.19479881373696273,-0.35862145916056853,-0.28476847070915134,0,0,59.537799941935624,14.24219362919477,30.845525438418882,-16.603331809224112,32.48428699529333,48.661415552988856,43.26159766972059,-0.3544257327681066,-0.43446574117334696,0.08004000840524034,0,-1.5368786509093901,1.7649082811729722,-4.409801207404462,,27.3912410294612,44.782565677347186,27.39123556464364,44.78255674279212,-72.6087589705388,-64.96507650001743,3.5884300421540973,2.646054532720514,4.411614959196642,3.2530587533462114,4.302977622252624,3.1729512092485015,27.7615833277386,29.581252203994257,,142.03811048813984,133.29243302992657,6.352856712854585,-0.46901046712709854,0,146.62251208923504,128.97605225244848,-0.24763239392227024,3.0,0.3052218815529091,0.42521556962009194,0.4304012936920208,-1635245.0,-71.82910449759692,-1.8533103208543413,-169963.57648395703,-1312872.7006530762,-13579239.354379812,1.33471055822518,0.787127890788433,0.44489655669408085,0,0.03424572798055168,0,0,0,0,0,-1.3009219115917237,-2.7655980421009585,-2.6342347206060213,-1.5368786509093901,1.7649082811729722,-4.409801207404462,-5.475405828655916,2.2340328858471263,,,3,7,2,1,2014,0,0,0,0,1,16.171311681664978,27.7615833277386,29.581252203994257,,extreme,,,-3,-1.0,-4.0
2014-02-14,138.34263610839844,137.6872656917534,137.69331083602626,137.8530062284635,138.2977746589665,138.53986095121027,138.6778811804281,0.47157357785190257,0.3551825914652085,0.03243830173158546,-0.24174372234133656,-0.11584469342117432,-0.3216020153612442,-0.27409311292193594,0,0,56.00158078231511,16.266423516773113,28.660128339418467,-12.393704822645354,57.06808150011294,54.61309171829708,45.95469323610894,-0.27025473197576844,-0.40160270991318014,0.1313479779374117,0,-0.3050856329023133,0.06805546465182832,-1.0763581562698077,,52.60859595178757,41.30427254043786,52.60858545586377,41.30426429983592,-47.39140404821242,-9.977460628232912,3.7295463466439407,2.6958763050616246,4.337695573003807,3.135472689420927,4.3791363913536365,3.16542789304836,22.40416593516334,30.21547380822212,,141.85516299530133,133.32485409454245,6.199802580849329,0.1764596270152879,0,146.52839737447113,129.17761508245587,0.05643893995030577,4.0,0.6979467847600922,0.5274387819170601,0.5418665022942729,-716071.0,-87.2987083685825,0.16799705790931055,-151471.75800785836,2507756.2133789062,-13151502.773867602,2.581092982703017,0.941744532436031,0.0,1,-0.5549818807775582,0,1,0,1,0,2.011786503545432,0.684692820514643,-0.8094494667088226,-0.3050856329023133,0.06805546465182832,-1.0763581562698077,-3.5737728005857194,4.290763361474801,,,4,7,2,1,2014,0,1,0,0,1,22.569051932553617,22.40416593516334,30.21547380822212,,extreme,,,1,-1.0,0.0
2014-02-17,142.24691772460938,139.20715126840372,138.60449423861778,138.28587945002957,138.5061030417863,138.68864061146724,138.80109039780558,2.6279259601214022,2.8643837608966827,2.7008302166255493,2.4825650266348864,0.2304029810240582,-0.15899919708974863,-0.21252524398319705,0,0,51.95218657205721,21.692317825337092,32.538653837532,-10.84633601219491,68.46158740694256,62.84920022942492,52.63703979024712,0.08939292130307308,-0.30335376553660526,0.39274668683967834,0,2.1276768230946264,5.036476546349133,0.1656301752714251,,88.69578734625387,56.23187477583421,88.69576965058627,56.231863557031225,-11.304212653746134,143.99458525418893,4.08569954247188,2.8722587510696096,4.367935986350803,3.0706717981806433,4.3477769961182355,3.0564999689733523,23.1891146355651,31.417056095237328,,141.91923628763283,133.2843022255508,6.275307438801992,1.075896685399246,1,147.02175142273117,129.55000747732797,0.4534221983744158,4.0,0.6161621336559359,0.36861501615917974,0.3880344917282671,-69023.0,-98.74495407826193,3.0552966536148194,-133210.88281948474,2526257.6112060547,-12682951.360857116,1.8867945868723763,0.5390856365639847,1.4824777888985519,1,0.9180658599784014,1,0,0,0,0,2.822182463800771,4.890745253258388,3.5261985650268945,2.1276768230946264,5.036476546349133,0.1656301752714251,-0.8524472343875455,7.234038996426305,,,0,8,2,1,2014,1,0,0,0,1,30.710849319012546,23.1891146355651,31.417056095237328,,extreme,,,1,0.0,1.0
2014-02-18,150.19656372070312,142.870291268207,140.92384897709127,139.4554451420068,139.1145707591947,139.14129807668309,139.1850471605965,6.579947121029339,7.702186578486558,7.966090756008004,7.911422085018338,1.0529555397347234,0.2450314017804489,-0.05063503791501445,1,0,47.159712011853294,30.847934906022935,35.23409035767697,-4.386155451654034,79.85260080593741,66.41417657977644,57.98168151840374,0.964610858872021,-0.04965792939761384,1.0142687882696348,0,7.689720701806602,8.679408022790325,8.127344724222208,,96.13401956904995,79.14613428903046,96.13401956904995,79.14612489183332,-3.8659804309500405,331.66544959342247,4.5023334931701084,2.997627496686534,4.5964115907977385,3.060264147816964,4.587453710836459,3.0543000433532046,34.05971155591053,35.948191332567575,,145.26101168442406,131.07147275161108,10.269902911901424,1.6956606637676899,1,148.64826832360228,130.2626219604113,1.1684243639321403,4.0,2.5661266152457625,1.6473784450954145,1.8606169895296538,3237639.0,-162.9827609820854,8.137399318960371,51586.037558268086,26286792.32873535,-9930478.711834962,5.032890721371307,0.49342105263158265,0.36184411299855224,1,0.5291044601986036,1,0,0,0,0,5.588624430853617,8.568528073309611,10.75269506818639,7.689720701806602,8.679408022790325,8.127344724222208,-0.4675810651738709,13.22694669797167,,,1,8,2,1,2014,0,0,0,0,1,47.27330059042394,34.05971155591053,35.948191332567575,,extreme,,,3,2.0,5.0
2014-02-19,154.383056640625,146.70788148268576,143.61656434589491,140.91693599802565,139.89919955550948,139.72933793643432,139.68524923213397,7.496692560336848,9.556069713854697,10.353066444364178,10.522089833598457,1.9157586196077103,0.7274783885467206,0.1531660104066912,1,0,42.2289926638717,37.111876597274,41.588585161892006,-4.476708564618008,83.09279908824836,78.74525935595773,64.77991417369742,1.9529432810186336,0.3509923311287044,1.6019509498899291,0,12.358785923190908,12.62870152556086,10.953369122285327,,96.09547629050768,93.64176106860384,96.25002290474306,93.69327070812642,-3.9045237094923193,331.71139695284074,5.0533643413273195,3.273263563559705,4.653531054435539,3.0142757603692822,4.641212804941091,3.006296743913401,33.90816479697622,36.89896478326698,,149.07990154816696,128.77665973112994,14.614189223070776,1.5223949101574519,1,150.22399810689672,131.60987388915458,1.4468712559427366,4.0,1.5939709341793815,1.295907747336306,1.4019843318155278,5861801.0,-225.06962594889828,10.37688777115377,124730.42489696255,10986035.633728027,-8033002.799030714,2.562503814697266,0.5624961853027254,0.9375000000000068,1,0.21922130789027452,0,0,0,0,0,2.7873426769648546,8.531741221634936,11.594704990049554,12.358785923190908,12.62870152556086,10.953369122285327,-0.545450846354158,16.38296970510849,,,2,8,2,1,2014,0,0,0,0,1,39.16009366578162,33.90816479697622,36.89896478326698,,extreme,,,3,3.0,6.0
2014-02-20,155.04161071777344,149.4857920756092,145.90216699664379,142.29613668564642,140.66799095984072,140.30920897658166,140.179318182053,6.264090458190319,8.957006373464438,10.218116900550767,10.602343290340844,2.5341730246434047,1.1574386715102136,0.34860547484834026,1,0,37.77603758403961,38.18953812850247,41.23070647961339,-3.041168351110919,83.4343509804577,75.90719313906058,65.06243961164105,2.75346005412419,0.8316106513775205,1.9218494027466695,0,14.325360110346708,12.568318058235528,11.126110243219989,,89.43251222709573,93.88733602888446,89.81132831139877,94.06512359506394,-10.567487772904276,257.88472252946644,5.711916099694114,3.6841181365766853,4.750971313076442,3.064320146753872,4.838329715243562,3.1206652800137045,33.94196834421756,36.887637496520995,,152.15860682353562,127.25025395527301,17.829322090097254,1.2314889233732718,1,151.7980793117993,132.79419405949352,1.34135455596698,4.0,1.1912244561618062,1.0719551665664244,1.2256439745644219,8206561.0,-295.77613825211387,10.13609115729409,134732.50214258343,1544151.2579345703,-7410920.23771534,2.3284693753124848,1.676496055311754,0.5588383348146825,1,-1.858620494351391,0,1,0,0,0,0.4265714719468461,3.225804157597034,8.994706667693597,14.325360110346708,12.568318058235528,11.126110243219989,-1.611938476562495,16.879426252075014,,,3,8,2,1,2014,0,0,0,0,1,29.703890107194464,33.94196834421756,36.887637496520995,,extreme,,,3,3.0,6.0
